"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B01DXYMBU6","X001VJLX5X","VIVOSUN 4 Inch Air Carbon Filter Odor Control with Australia Virgin Charcoal for Inline Fan, Grow Tent Odor Scrubber Indoor Hydroponics, Pre-filter Included, Reversible Flange 4"" x 14""","'EMA2'","GB","34.5","19.6","19.2","centimeters","2.7","kilograms","0.4585","cubic feet","Standard-Size","0.03","0.0","0.0153","2026-04","27.6","weeks","0.76","0.42","0.03","0.0153","0.0116","0.0064","GBP","0.018","Others","N","N","0.0","--","0.0"
"B0CH7Y7M95","X001VY9KQH","VIVOSUN 15 cm Prefilter for 15 cm Carbon Filter, Black, 25 cm long","'EMA2'","GB","13.6","12.9","3.4","centimeters","0.04","kilograms","0.0211","cubic feet","Standard-Size","25.73","0.0","0.5421","2026-04","27.6","weeks","0.76","0.42","25.73","0.5421","0.4118","0.2278","GBP","0.6396","Others","N","N","0.0","--","0.0"
"B0CH7Z46B1","X001VZK9WF","VIVOSUN 15 cm pre-filter for 15 cm carbon filter, 35 cm long, black","'EMA2'","GB","18.0","17.8","2.9","centimeters","0.05","kilograms","0.0328","cubic feet","Standard-Size","25.7","0.0","0.8433","2026-04","27.6","weeks","0.76","0.42","25.7","0.8433","0.6406","0.3543","GBP","0.995","Others","N","N","0.0","--","0.0"
"B0CH7Z32KC","X001VZLOUB","VIVOSUN 20 cm Pre-Filter for 20 cm Carbon Filter, 45 cm Long, Black","'EMA2'","GB","23.7","21.3","3.0","centimeters","0.09","kilograms","0.0535","cubic feet","Standard-Size","15.0","0.0","0.8022","2026-04","27.6","weeks","0.76","0.42","15.0","0.8022","0.6094","0.3371","GBP","0.9465","Others","N","N","0.0","--","0.0"
"B07QTHYLZV","X001WHRG73","VIVOSUN 0.8 L Hand Sprayer with Adjustable Brass Nozzle for Garden and Lawn Care, Pump Sprayer Garden Sprayer for Plant Spraying, Car Care and Other Cleaning Solutions, Red","'EMA2'","GB","31.7","15.7","14.5","centimeters","0.38","kilograms","0.2548","cubic feet","Standard-Size","7.4","0.0","1.8774","2026-04","27.6","weeks","0.76","0.42","7.37","1.8774","1.4262","0.7888","GBP","2.215","Others","N","N","0.0","--","0.03"
"B06Y1XVD1P","X001WHVGFL","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Blades, Pruning Shear for Plants, Flowers, Hedges 1-Pack Blue","'EMA2'","GB","21.5","7.1","1.5","centimeters","0.07","kilograms","0.0081","cubic feet","Standard-Size","67.3","0.0","0.5423","2026-04","27.6","weeks","0.76","0.42","67.07","0.5423","0.412","0.2279","GBP","0.6399","Others","N","N","0.0","--","0.23"
"B0BTM3RC2G","X001WT9DF9","VIVOSUN 1-Pair 1/8 Inch Adjustable Grow Light Hanger, Heavy Duty Rope Hanger with Reinforced Metal Gears, 8Ft. Long and 150 lbs Weight Capacity Rope for Grow Light, Inline Fan, Filters","'EMA2'","GB","13.7","10.3","3.0","centimeters","0.15","kilograms","0.0149","cubic feet","Standard-Size","69.0","0.0","1.0315","2026-04","27.6","weeks","0.76","0.42","69.0","1.0315","0.7836","0.4334","GBP","1.2171","Others","N","N","0.0","--","0.0"
"B01N2O1Z5B","X0022PX1Y1","VIVOSUN TDS Tester 3-in-1 TDS EC & Temperature Meter Ultrahigh Accuracy Digital Water Quality TDS Tester, for Drinking Water, Gardening, Aquariums, Blue","'EMA2'","GB","16.4","5.5","3.2","centimeters","0.1","kilograms","0.0102","cubic feet","Standard-Size","26.0","0.0","0.2643","2026-04","27.6","weeks","0.76","0.42","25.93","0.2643","0.2008","0.1111","GBP","0.3119","Others","N","N","0.0","--","0.07"
"B088GVCMZH","X0022UAF3L","VIVOSUN Pack of 3 Secateurs 17 cm Plant Shears with Ergonomic Handles Loppers with Curved Blades and Titanium Non-Stick Coating Rose Scissors Blue","'EMA2'","GB","22.5","8.5","4.5","centimeters","0.21","kilograms","0.0304","cubic feet","Standard-Size","25.97","0.0","0.7892","2026-04","27.6","weeks","0.76","0.42","25.97","0.7892","0.5995","0.3316","GBP","0.9311","Others","N","N","0.0","--","0.0"
"B0BY2BGGN2","X0022UAIC9","VIVOSUN Garden Netting 60 x 60 cm, Elastic Trellis Net with 4 Hooks Trellis Net for Climbing Plants Vegetables Fruits and Flowers","'EMA2'","GB","14.7","12.9","3.2","centimeters","0.09","kilograms","0.0214","cubic feet","Standard-Size","38.97","0.0","0.8343","2026-04","27.6","weeks","0.76","0.42","38.93","0.8343","0.6338","0.3506","GBP","0.9844","Others","N","N","0.0","--","0.03"
"B0BXD9RK42","X0022UF9AZ","VIVOSUN Solar Automatic Drip Irrigation Kits with Timer, 3W Output, Solar Powered Auto Drip Irrigation System, 15 Pots Garden Plant Watering System, Plant Waterer Indoor Outdoor","'EMA2'","GB","31.1","21.2","7.1","centimeters","0.93","kilograms","0.1653","cubic feet","Standard-Size","9.57","0.0","1.5815","2026-04","27.6","weeks","0.76","0.42","9.57","1.5815","1.2014","0.6645","GBP","1.8659","Others","N","N","0.0","--","0.0"
"B0BY2CVFB9","X0022UFAD1","VIVOSUN Garden Netting 90 x 90 cm Elastic Trellis Net with 4 Hooks Trellis Net for Climbing Plants Vegetables Fruits and Flowers","'EMA2'","GB","19.0","11.9","3.2","centimeters","0.14","kilograms","0.0256","cubic feet","Standard-Size","28.13","0.0","0.7163","2026-04","27.6","weeks","0.76","0.42","28.03","0.7163","0.5441","0.301","GBP","0.8451","Others","N","N","0.0","--","0.1"
"B07VK1LVN6","X0022UFDJ7","VIVOSUN 2-Pack 30X 60X Illuminated Jewelers Loupe Foldable Magnifier with LED Light for Jewelry Gems Watches Coins Stamps Antiques Black","'EMA2'","GB","9.6","8.0","6.5","centimeters","0.17","kilograms","0.0176","cubic feet","Standard-Size","24.97","0.0","0.4396","2026-04","27.6","weeks","0.76","0.42","24.93","0.4396","0.3339","0.1847","GBP","0.5186","Others","N","N","0.0","--","0.03"
"B0BY2CLYQQ","X0022UGHX3","VIVOSUN Garden Netting 60 x 120 cm, Trellis Net with 4 Hooks Trellis Net for Climbing Plants Vegetables Fruits and Flowers","'EMA2'","GB","18.9","11.8","3.1","centimeters","0.13","kilograms","0.0244","cubic feet","Standard-Size","26.27","0.0","0.6413","2026-04","27.6","weeks","0.76","0.42","26.27","0.6413","0.4872","0.2695","GBP","0.7567","Others","N","N","0.0","--","0.0"
"B0BY2DZJ8J","X0022UGHZV","VIVOSUN Garden Netting 150 x 150 cm, Trellis Net with 4 Hooks Trellis Net for Climbing Plants Vegetables Fruits and Flowers","'EMA2'","GB","23.6","23.0","7.4","centimeters","0.28","kilograms","0.1418","cubic feet","Standard-Size","5.43","0.0","0.714","2026-04","27.6","weeks","0.76","0.42","5.03","0.714","0.5424","0.3","GBP","0.8424","Others","N","N","0.0","--","0.4"
"B087CR7H9S","X0022UIUQF","VIVOSUN Pack of 2 Secateurs 17 cm Plant Shears with Ergonomic Handles Loppers with Curved Blades and Titanium Non-Stick Coating Rose Shears Blue","'EMA2'","GB","22.2","9.4","3.8","centimeters","0.14","kilograms","0.028","cubic feet","Standard-Size","53.97","0.0","1.5103","2026-04","27.6","weeks","0.76","0.42","53.93","1.5103","1.1474","0.6346","GBP","1.782","Others","N","N","0.0","--","0.03"
"B087CPSL1H","X0022UIXBH","VIVOSUN Pack of 2 Secateurs 17 cm Plant Shears with Ergonomic Handles Pruning Shears with Straight Blades and Titanium Non-Stick Coating Rose Scissors Orange","'EMA2'","GB","24.5","9.5","1.6","centimeters","0.14","kilograms","0.0132","cubic feet","Standard-Size","22.53","0.0","0.2963","2026-04","27.6","weeks","0.76","0.42","22.53","0.2963","0.2251","0.1245","GBP","0.3496","Others","N","N","0.0","--","0.0"
"B086V9MW2Q","X0022UIZ65","VIVOSUN PE-Coated Twist Ties 328 Feet (100m), Garden Plant Ties w/Cutter for Gardening, Outdoor Garden Twine Reuseable for Climbing Supporting Plants Tomatoes, Office Home Organization","'EMA2'","GB","18.3","11.8","5.0","centimeters","0.2","kilograms","0.0381","cubic feet","Standard-Size","48.0","0.0","1.8302","2026-04","27.6","weeks","0.76","0.42","48.0","1.8302","1.3904","0.769","GBP","2.1594","Others","N","N","0.0","--","0.0"
"B088GW8H4J","X0022WWM5X","VIVOSUN 3-Pack 17 cm Gardening Scissors Hand Pruner Pruning Shear with Straight Blades and Titanium Non-Stick Coating Rose Secateurs Orange","'EMA2'","GB","22.0","7.3","4.2","centimeters","0.21","kilograms","0.0238","cubic feet","Standard-Size","30.0","0.0","0.7146","2026-04","27.6","weeks","0.76","0.42","30.0","0.7146","0.5429","0.3003","GBP","0.8431","Others","N","N","0.0","--","0.0"
"B01DXYMKIO","X001VV7LMP","VIVOSUN Grow Tent 90x90x180 CM (36''x36''x72''), Made of Highly Reflective Mylar with Viewing Window and Base Tray for Hydroponics Seedling Indoor Plant Growing Suitable for VS2000/VS3000","'EMA3'","GB","95.6","24.8","16.6","centimeters","9.4","kilograms","1.3899","cubic feet","Oversize","6.37","0.0","8.8488","2026-04","18.0","weeks","0.55","0.0","6.37","8.8488","4.8681","0.0","GBP","4.8681","Others","N","N","0.0","--","0.0"
"B0BKPKKWYK","X0022P84ZR","VIVOSUN LED Grow Lamp 150 W Full Spectrum Plant Lamp with Integrated Circulation Fan Grow Light Compatible with App, AeroLight A150SE with GrowHub Controller E25 for 120 x 60 cm Grow Tent","'EMA3'","GB","39.9","35.1","6.9","centimeters","3.1","kilograms","0.3413","cubic feet","Oversize","2.0","0.0","0.6825","2026-04","18.0","weeks","0.55","0.0","2.0","0.6825","0.3755","0.0","GBP","0.3755","Others","N","N","0.0","--","0.0"
"B0CGHJG44R","X0022PRRPF","VIVOSUN PRO Grow Tent 90x90x180 CM (36""x36""x72""),with Thick 22 mm Poles, 2000D Oxford Fabric with Highly Reflective Mylar Extra Hanging Poles & High CFM Kit for Hydroponics P336 for AeroLight A200SE","'EMA3'","GB","95.5","32.8","18.8","centimeters","14.82","kilograms","2.0796","cubic feet","Oversize","6.23","0.0","12.9631","2026-04","18.0","weeks","0.55","0.0","6.23","12.9631","7.1316","0.0","GBP","7.1316","Others","N","N","0.0","--","0.0"
"B0CGHDFN7T","X0022PY2IZ","VIVOSUN Pro Grow Tent 60x60x120 CM (24""x24""x48""), with Thick 22 mm Poles, 2000D Oxford Fabric with Highly Reflective Mylar Extra Hanging Poles for Hydroponics Indoor Plant, No High CFM Set","'EMA3'","GB","66.04","33.02","16.51","centimeters","8.32","kilograms","1.2714","cubic feet","Oversize","0.07","0.0","0.0848","2026-04","18.0","weeks","0.55","0.0","0.07","0.0848","0.0466","0.0","GBP","0.0466","Others","N","N","0.0","--","0.0"
"B0CGHJ3F21","X0022PY31L","VIVOSUN Pro Grow Tent 80x80x160 CM (32""x32""x63""), with Thick 22 mm Poles, 2000DOxford Fabric with Highly Reflective Mylar Extra Hanging Poles, Growbox for Hydroponics Indoor Growing (No High CFM Set)","'EMA3'","GB","85.0","32.4","18.6","centimeters","11.26","kilograms","1.809","cubic feet","Oversize","2.53","0.0","4.5827","2026-04","18.0","weeks","0.55","0.0","2.53","4.5827","2.5212","0.0","GBP","2.5212","Others","N","N","0.0","--","0.0"
"B01CTM0LLO","X0022UCQOR","VIVOSUN Inline Duct Fan 8 Inch 740 CFM with Variable Speed Control for Grow Tent, Ventilation, Plant Tent, Indoor, Garden, Ventilation Fan, Z8 Pipe Fan, Black","'EMA3'","GB","38.5","35.5","28.0","centimeters","6.2","kilograms","1.3515","cubic feet","Oversize","2.77","0.0","3.739","2026-04","18.0","weeks","0.55","0.0","2.77","3.739","2.057","0.0","GBP","2.057","Others","N","N","0.0","--","0.0"
"B06Y1XVD1P","X001WHVGFL","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Blades, Pruning Shear for Plants, Flowers, Hedges 1-Pack Blue","'EMA4'","GB","21.5","7.1","1.5","centimeters","0.07","kilograms","0.0081","cubic feet","Standard-Size","4.2","0.0","0.0334","2026-04","27.6","weeks","0.76","0.42","4.13","0.0334","0.0254","0.014","GBP","0.0394","Others","N","N","0.0","--","0.07"
"B0BMTK8J3P","X001XJC5ET","VIVOSUN Inline Duct Fan 6inch/150 mm & Temperature Humidity Controller E42A WiFi-App Control, Quiet Extractor Fan 693 m³/h with EC Motor, Grow Tent Fan& Smart Thermostat for Growbox Hydroponics","'EMA4'","GB","33.5","25.7","25.2","centimeters","3.17","kilograms","0.7662","cubic feet","Standard-Size","7.83","0.0","6.0018","2026-04","27.6","weeks","0.76","0.42","7.83","6.0018","4.559","2.5228","GBP","7.0818","Others","N","N","0.0","--","0.0"
"B0BY2BGGN2","X0022UAIC9","VIVOSUN Garden Netting 60 x 60 cm, Elastic Trellis Net with 4 Hooks Trellis Net for Climbing Plants Vegetables Fruits and Flowers","'EMA4'","GB","14.7","12.9","3.2","centimeters","0.09","kilograms","0.0214","cubic feet","Standard-Size","0.03","0.0","7.0E-4","2026-04","27.6","weeks","0.76","0.42","0.03","7.0E-4","5.0E-4","3.0E-4","GBP","8.0E-4","Others","N","N","0.0","--","0.0"
"B0BY2CVFB9","X0022UFAD1","VIVOSUN Garden Netting 90 x 90 cm Elastic Trellis Net with 4 Hooks Trellis Net for Climbing Plants Vegetables Fruits and Flowers","'EMA4'","GB","19.0","11.9","3.2","centimeters","0.14","kilograms","0.0256","cubic feet","Standard-Size","0.03","0.0","9.0E-4","2026-04","27.6","weeks","0.76","0.42","0.03","9.0E-4","6.0E-4","4.0E-4","GBP","0.001","Others","N","N","0.0","--","0.0"
"B0B96R2RC3","X0022UIVC3","VIVOSUN Professional Automatic Drip Irrigation Kits, 15W Output, All in One Professional Grow Kit- Includes Pump, Timer and Regulator, 8 Drip Emitters Garden Plant Watering System Indoor Outdoor","'EMA4'","GB","18.9","16.4","16.1","centimeters","1.19","kilograms","0.1762","cubic feet","Standard-Size","0.03","0.0","0.0059","2026-04","27.6","weeks","0.76","0.42","0.03","0.0059","0.0045","0.0025","GBP","0.0069","Others","N","N","0.0","--","0.0"
"B01DXYMBU6","X001VJLX5X","VIVOSUN 4 Inch Air Carbon Filter Odor Control with Australia Virgin Charcoal for Inline Fan, Grow Tent Odor Scrubber Indoor Hydroponics, Pre-filter Included, Reversible Flange 4"" x 14""","'EUK5'","GB","34.5","19.6","19.2","centimeters","2.7","kilograms","0.4585","cubic feet","Standard-Size","2.87","0.0","1.2991","2026-04","27.6","weeks","0.76","0.42","2.83","1.2991","0.99","0.54","GBP","1.53","Others","N","N","0.0","--","0.03"
"B01DXYMQ9M","X001VV4KGZ","VIVOSUN Grow Tent 120x60x150 CM (48""x24""x60""), Made of Highly Reflective Mylar, with Viewing Window and Base Tray for Hydroponics and Indoor Growing, S425, Suitable for VS2000","'LBA2'","GB","100.0","25.0","13.0","centimeters","8.92","kilograms","1.1477","cubic feet","Oversize","0.17","0.1","0.0765","2026-04","18.0","weeks","0.55","0.0","0.07","0.0765","0.0421","0.0","GBP","0.0421","Others","N","N","0.0","--","0.0"
"B01DXYMQ9M","X001VV4KGZ","VIVOSUN Grow Tent 120x60x150 CM (48""x24""x60""), Made of Highly Reflective Mylar, with Viewing Window and Base Tray for Hydroponics and Indoor Growing, S425, Suitable for VS2000","'LBA2'","GB","100.0","25.0","13.0","centimeters","8.92","kilograms","1.1477","cubic feet","Oversize","14.23","0.0","15.7621","2026-04","18.0","weeks","0.55","0.0","13.5","15.4943","8.6692","0.0","GBP","8.6692","Others","N","N","0.0","--","0.5"
"B01DXYMKIO","X001VV7LMP","VIVOSUN Grow Tent 90x90x180 CM (36''x36''x72''), Made of Highly Reflective Mylar with Viewing Window and Base Tray for Hydroponics Seedling Indoor Plant Growing Suitable for VS2000/VS3000","'LBA2'","GB","95.6","24.8","16.6","centimeters","9.4","kilograms","1.3899","cubic feet","Oversize","12.47","0.0","17.327","2026-04","18.0","weeks","0.55","0.0","12.47","17.327","9.5299","0.0","GBP","9.5299","Others","N","N","0.0","--","0.0"
"B09LQL4XGK","X00221EQNZ","VIVOSUN VS3000 LED Grow Light with Samsung LM301 Diodes & Driver, Sun-Like Full Spectrum for Seedling, Vegetative & Flower, 300 W Plant Lamp for 90 x 90 cm/120 x 120 cm Grow Tent","'LBA2'","GB","57.0","56.0","14.0","centimeters","8.01","kilograms","1.5781","cubic feet","Oversize","6.77","0.0","10.6788","2026-04","18.0","weeks","0.55","0.0","6.77","10.6788","5.8734","0.0","GBP","5.8734","Others","N","N","0.0","--","0.0"
"B09LQCSC8P","X0022P1AK3","VIVOSUN VS1500 LED Grow Light with Samsung LM301 Diodes & Sosen Driver for Indoor Growing, Plant Lamp with Dimmable Lights & Sun-Like Full Spectrum for 90 x 90 cm Grow Tent","'LBA2'","GB","40.64","38.86","10.16","centimeters","3.9","kilograms","0.5667","cubic feet","Oversize","0.5","0.0","0.2833","2026-04","18.0","weeks","0.55","0.0","0.5","0.2833","0.1558","0.0","GBP","0.1558","Others","N","N","0.0","--","0.0"
"B0BKPKKWYK","X0022P84ZR","VIVOSUN LED Grow Lamp 150 W Full Spectrum Plant Lamp with Integrated Circulation Fan Grow Light Compatible with App, AeroLight A150SE with GrowHub Controller E25 for 120 x 60 cm Grow Tent","'LBA2'","GB","39.9","35.1","6.9","centimeters","3.1","kilograms","0.3413","cubic feet","Oversize","0.33","0.27","0.0228","2026-04","18.0","weeks","0.55","0.0","0.07","0.0228","0.0125","0.0","GBP","0.0125","Others","N","N","0.0","--","0.0"
"B0BKPKKWYK","X0022P84ZR","VIVOSUN LED Grow Lamp 150 W Full Spectrum Plant Lamp with Integrated Circulation Fan Grow Light Compatible with App, AeroLight A150SE with GrowHub Controller E25 for 120 x 60 cm Grow Tent","'LBA2'","GB","39.9","35.1","6.9","centimeters","3.1","kilograms","0.3413","cubic feet","Oversize","6.13","0.0","2.0931","2026-04","18.0","weeks","0.55","0.0","6.13","2.0931","1.1512","0.0","GBP","1.1512","Others","N","N","0.0","--","0.0"
"B0CGHJG44R","X0022PRRPF","VIVOSUN PRO Grow Tent 90x90x180 CM (36""x36""x72""),with Thick 22 mm Poles, 2000D Oxford Fabric with Highly Reflective Mylar Extra Hanging Poles & High CFM Kit for Hydroponics P336 for AeroLight A200SE","'LBA2'","GB","95.5","32.8","18.8","centimeters","14.82","kilograms","2.0796","cubic feet","Oversize","24.63","0.0","51.0901","2026-04","18.0","weeks","0.55","0.0","24.57","51.0901","28.0998","0.0","GBP","28.0998","Others","N","N","0.0","--","0.07"
"B0CBRPS1N8","X0022PUDVP","VIVOSUN PRO G6 Smart Air Filtration Kit, 15 cm AeroZesh G6 Duct Fan with GrowHub E42A, Carbon Filter & Air Duct, Cooling & Ventilation System for Grow Tent","'LBA2'","GB","93.0","27.0","26.0","centimeters","10.06","kilograms","2.3056","cubic feet","Oversize","0.9","0.0","2.075","2026-04","18.0","weeks","0.55","0.0","0.0","0.0","1.1413","0.0","GBP","1.1413","Others","N","N","0.0","--","0.0"
"B01DNUIGUY","X0022PUP95","VIVOSUN Soil Tester, 3-in-1 Plant Moisture Meter Light and PH Tester for Home, Garden, Lawn, Farm, Indoor and Outdoor Use, Promote Plants Healthy Growth","'LBA2'","GB","32.9","10.3","4.1","centimeters","0.09","kilograms","0.0491","cubic feet","Standard-Size","0.2","0.0","0.0098","2026-04","27.6","weeks","0.76","0.42","0.2","0.0098","0.005","0.005","GBP","0.01","Others","N","N","0.0","--","0.0"
"B01DNUIGUY","X0022PUP95","VIVOSUN Soil Tester, 3-in-1 Plant Moisture Meter Light and PH Tester for Home, Garden, Lawn, Farm, Indoor and Outdoor Use, Promote Plants Healthy Growth","'LBA2'","GB","32.9","10.3","4.1","centimeters","0.09","kilograms","0.0491","cubic feet","Standard-Size","0.2","0.0","0.0098","2026-04","27.6","weeks","0.76","0.42","0.2","0.0098","0.005","0.005","GBP","0.01","Others","N","N","0.0","--","0.0"
"B0CGHDFN7T","X0022PY2IZ","VIVOSUN Pro Grow Tent 60x60x120 CM (24""x24""x48""), with Thick 22 mm Poles, 2000D Oxford Fabric with Highly Reflective Mylar Extra Hanging Poles for Hydroponics Indoor Plant, No High CFM Set","'LBA2'","GB","66.04","33.02","16.51","centimeters","8.32","kilograms","1.2714","cubic feet","Oversize","9.63","0.0","11.7394","2026-04","18.0","weeks","0.55","0.0","9.23","11.7394","6.4567","0.0","GBP","6.4567","Others","N","N","0.0","--","0.4"
"B0CGHJ3F21","X0022PY31L","VIVOSUN Pro Grow Tent 80x80x160 CM (32""x32""x63""), with Thick 22 mm Poles, 2000DOxford Fabric with Highly Reflective Mylar Extra Hanging Poles, Growbox for Hydroponics Indoor Growing (No High CFM Set)","'LBA2'","GB","85.0","32.4","18.6","centimeters","11.26","kilograms","1.809","cubic feet","Oversize","0.23","0.13","0.1809","2026-04","18.0","weeks","0.55","0.0","0.1","0.1809","0.0995","0.0","GBP","0.0995","Others","N","N","0.0","--","0.0"
"B0CGHJ3F21","X0022PY31L","VIVOSUN Pro Grow Tent 80x80x160 CM (32""x32""x63""), with Thick 22 mm Poles, 2000DOxford Fabric with Highly Reflective Mylar Extra Hanging Poles, Growbox for Hydroponics Indoor Growing (No High CFM Set)","'LBA2'","GB","85.0","32.4","18.6","centimeters","11.26","kilograms","1.809","cubic feet","Oversize","17.5","0.0","31.3555","2026-04","18.0","weeks","0.55","0.0","17.33","31.3555","17.2457","0.0","GBP","17.2457","Others","N","N","0.0","--","0.17"
"B01CTM0LLO","X0022UCQOR","VIVOSUN Inline Duct Fan 8 Inch 740 CFM with Variable Speed Control for Grow Tent, Ventilation, Plant Tent, Indoor, Garden, Ventilation Fan, Z8 Pipe Fan, Black","'LBA2'","GB","38.5","35.5","28.0","centimeters","6.2","kilograms","1.3515","cubic feet","Oversize","19.0","0.0","25.6777","2026-04","18.0","weeks","0.55","0.0","19.0","25.6777","14.1229","0.0","GBP","14.1229","Others","N","N","0.0","--","0.0"
"B06Y1XVD1P","X001WHVGFL","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Blades, Pruning Shear for Plants, Flowers, Hedges 1-Pack Blue","'LBA5'","GB","21.5","7.1","1.5","centimeters","0.07","kilograms","0.0081","cubic feet","Standard-Size","56.7","0.0","0.4579","2026-04","27.6","weeks","0.76","0.42","56.63","0.4579","0.3486","0.1921","GBP","0.5407","Others","N","N","0.0","--","0.07"
