日期,国家,Order ID,金额
,,113-7912831-9924221,21.9
,,112-7525850-4770666,37.2
2024-06-10,,112-5099907-1477821,59.66
,,114-4133347-3511409,60.0
,,114-3601360-6976210,100.0
,,111-0023309-9021061,45.99
,,701-4025294-5177039,190.39
,,701-8950380-9210622,21.26
,,114-7698962-7709054,15.0
,,113-0560115-7141006,37.06
,,111-4932488-6687409,45.99
,,113-8226465-5047457,87.79
,,114-0527700-0065065,
2024-06-11,,113-5532839-9867421,32.09
,,114-7223735-0985812,99.06
,,111-9636552-4684235,25.0
,,111-4117424-7617008,42.52
,,112-4231143-8432258,39.94
,,113-4894466-4804266,29.99
,,114-4489022-8785833,
,,111-8516579-3812261,35.67
2024-06-12,,111-1785885-0781851,15.0
,,702-4632102-0059462,56.49
,,113-7481736-5316225,91.37
,,111-4025383-6595434,32.15
,,113-4621583-4753815,80.0
,,112-9458211-4193064,195.29
,,114-9607494-6946606,32.09
,,112-4626243-7344250,60.29
,,112-6145926-8073068,69.99
,,114-7874428-3569813,29.99
,,114-8828326-3836203,115.14
2024-06-13,,701-6977835-6083406,55.99
,,114-0823033-1835423,29.99
,,111-2113502-0597854,15.0
,,112-4458028-6285860,112.6
,,114-7601864-3716239,6.49
,,113-6132618-3211438,121.93
,,113-7889903-2447446,50.7
,,112-0764084-3724215,32.65
,,113-1308275-8091428,127.18
,,112-2027580-5395458,63.59
,,702-0844003-5145809,22.39
,,113-2688660-6165855,
,,112-5521644-2837013,75.41
2024-06-14,,112-5060960-4732214,35.0
,,113-1027877-3370637,10.0
,,701-7454770-1346628,25.0
,,112-5134618-5036217,25.0
,,112-7695071-7432230,34.52
,,112-0833699-7613868,79.99
,,114-1519149-2959431,48.65
,,702-9839356-6093030,18.07
,,702-1134777-4060203,101.69
,,702-2023100-9278669,101.69
,,112-7672992-2329848,190.79
,,702-5677350-7691455,69.99
,,111-9100168-4340219,39.21
,,114-7824267-1882668,149.99
,,111-1579922-0077024,89.99
,,113-1265190-8699428,16.0
,,114-0426002-8333029,15.0
2024-06-15,,112-5274092-5813011,42.38
,,113-7424403-2193068,18.11
,,114-7200719-6265045,14.99
,,112-0845562-9785004,45.49
,,111-7201943-6465039,21.99
,,112-5333830-6361017,150.14
,,112-4764151-9461857,71.39
,,113-8513828-1050639,30.0
,,111-7213369-4319414,48.93
,,114-7947728-0159443,64.37
,,113-7196916-9549066,34.09
,,112-1428136-2269849,128.21
,,111-6649371-0894644,33.72
,,112-7385238-3387419,85.29
,,113-9433789-5239443,45.99
2024-06-16,,702-7983270-1741815,15.0
,,113-9045107-4329860,129.89
,,114-3103097-9227434,31.59
,,111-9803565-2280260,32.43
,,113-0890360-8910610,31.44
2024-06-17,,113-4227850-5220234,8.99
,,701-2695394-7353022,80.47
,,111-7051146-8081867,9.95
,,112-9612149-6317829,35.0
,,114-2422476-9189017,29.99
,,114-1261109-0132254,27.81
,,112-3942421-9149800,32.31
,,113-2300854-2538610,32.54
,,702-2053330-7697819,25.0
2024-06-18,,113-9615013-2375430,47.62
,,114-9645390-2175456,102.35
,,111-7789274-1073010,64.79
,,113-7263798-7294659,26.08
,,113-2650729-9193829,50.0
,,113-4728468-3186634,32.39
,,112-7206975-7306661,32.5
,,114-0792980-3904206,10.0
,,114-2682800-6429861,8.0
,,114-0958569-3027448,29.99
,,114-3535059-5202632,10.0
,,114-1473756-0840210,50.0
,,702-0054877-1275400,15.0
2024-06-19,,701-4975480-2429020,69.99
,,702-4757497-9369815,38.28
,,111-6593933-2258667,129.99
,,112-9947762-3620234,75.99
,,113-5582162-4730611,96.29
,,111-7443063-4563407,32.65
,,113-4152853-8254622,139.92
,,112-1708419-7628201,20.56
,,701-8273027-5871415,51.74
,,112-3118814-1534603,96.96
,,112-7325888-1761862,20.6
,,113-4676134-9879432,35.99
,,113-4860646-8706644,104.99
,,112-7359076-6222646,27.72
,,114-7149765-9209024,82.61
,,111-6641853-2950669,105.32
,,112-4867756-8272246,5.5
,,114-6279008-7445062,108.1
2024-06-20,,113-4113834-4987458,27.55
,,114-5500813-2757837,25.0
,,113-2274635-4902601,33.64
,,113-0337706-3045015,73.07
,,114-7793475-7429835,43.53
,,114-8554418-1368223,43.54
,,111-6824398-2765848,18.99
,,113-0394010-1045035,66.05
,,114-3033555-8095468,25.0
,,114-5613823-0416259,42.88
,,112-2172467-1739457,64.04
,,111-4867239-3818661,79.99
,,113-8251424-2291428,95.61
2024-06-21,,114-7940765-3628230,35.99
,,114-9373620-6247444,39.58
,,113-5947585-9547419,42.88
,,112-2382716-3630629,97.81
,,114-5569137-2291409,21.03
,,113-5250011-2576206,10.0
,,114-6395187-1269818,42.94
2024-06-22,,111-7272274-7117823,38.15
,,112-6213581-5353060,45.0
,,112-5300227-6545024,27.64
,,114-8920269-8855413,29.99
,,111-6813977-3325042,30.0
,,113-9937551-7624266,10.0
2024-06-23,,113-8916374-8945012,59.99
,,114-7020148-4920216,46.63
,,701-7246334-2749804,101.69
,,114-4758615-0117000,68.05
,,112-0631401-1493034,12.75
,,113-3251633-5215401,99.3
,,111-4423638-5886629,74.63
2024-06-24,,113-3171591-2675406,97.36
,,112-0453225-8376224,129.74
,,113-8417078-3573016,14.83
,,112-7891271-7736251,66.99
,,114-1059570-1240204,32.5
,,114-1098134-1725846,10.62
,,111-6842633-1664246,32.16
2024-06-25,,113-9977267-6126609,69.99
,,113-9196263-5824268,13.17
,,701-0662151-3628251,162.99
,,112-5832639-2561835,33.64
,,111-9517658-7611427,39.92
,,111-5912359-1334656,18.71
,,112-7992242-4694664,86.69
,,112-5043189-2401002,182.32
,,113-3595995-9876223,20.0
2024-06-26,,111-1414647-3805835,75.06
,,114-4367911-2845044,137.79
,,114-9988893-8101816,58.31
,,111-0261431-6354630,5.0
,,113-9346986-6490666,50.0
,,113-1620866-8617023,29.2
,,111-0304943-3705813,50.0
,,111-4896045-3331411,31.79
,,113-2596280-8865807,65.71
2024-06-27,,114-9747132-5208254,184.46
,,112-4957577-1783402,10.2
,,111-6063171-6313854,25.0
,,112-3352692-1206641,25.58
,,112-4513885-6856230,25.0
,,113-3431983-8261847,19.99
,,701-1898352-5401866,112.94
2024-06-28,,111-6470958-9623469,20.32
,,113-0118027-3419438,15.0
,,112-8710167-9813868,40.04
,,113-6947352-1725024,29.99
,,114-4502513-0220268,39.23
,,114-6247878-9145815,21.89
2024-06-29,,702-0118593-0014675,39.19
,,113-2146613-3745838,53.2
,,113-5846733-8369801,103.91
,,111-9702287-4400219,49.21
,,111-8825903-8843434,49.21
,,111-1198525-7687428,20.0
,,112-8422319-7545827,115.82
,,112-9997523-6398616,149.99
,,114-4545873-5195425,15.0
2024-06-30,,112-3736919-0951453,40.95
,,114-7920254-2917824,133.59
,,114-4168159-8917809,62.99
,,702-7256112-7508205,45.98
,,114-4365033-6648263,10.0
,,111-0024614-7454650,28.93
2024-07-01,,114-3985615-9061029,40.0
,,113-9328772-3737832,87.3
,,111-0196319-5697843,107.74
2024-07-02,,112-4180222-0897066,80.0
,,114-1549167-8656213,94.49
,,113-3501404-3001052,43.88
,,112-6085636-7440266,37.96
,,112-5069247-6997804,15.0
,,114-1468922-6402644,42.79
,,111-7072892-5460234,39.68
,,112-4532081-1281807,70.0
2024-07-03,,114-9117687-0861062,112.87
,,702-5126424-3032204,15.0
,,111-4310296-7659414,35.99
,,112-7924196-5191468,43.88
,,112-8924025-1120249,96.24
,,113-7374044-0844269,45.99
,,111-5114291-1277005,32.39
,,114-1373393-6284241,32.91
,,114-5565207-5929812,50.0
,,111-6114375-0180215,80.71
,,112-2367948-0701021,15.0
,,113-6399260-3179449,20.0
,,113-2290814-6144202,54.87
2024-07-04,,113-3303725-7739463,32.31
,,111-4080100-8273049,81.56
,,111-8243687-2248243,48.98
,,701-8653014-3985826,67.79
,,113-8091407-7403415,31.79
,,111-4754444-3462633,7.46
,,113-9450749-4779445,19.38
,,112-4676043-0933067,37.09
,,113-0965527-6945006,15.0
,,111-7281595-4568240,18.99
,,114-1498358-5064215,17.47
2024-07-05,,111-1965006-4540259,41.97
,,701-6499734-8745065,180.79
,,111-2422996-8793014,43.19
,,114-1453003-3796265,8.0
,,111-6365679-4105803,75.8
2024-07-06,,112-3607827-9238630,30.16
,,111-6717973-1189806,30.0
,,702-2264423-2321042,40.0
,,114-7144086-3953029,47.78
,,111-8418505-3522649,124.0
,,701-6989986-5709029,25.99
,,113-2453622-3969057,19.38
,,114-3731236-6129811,53.49
,,702-4670239-3185862,69.99
,,114-3153202-0397804,23.1
,,114-9961138-1683437,69.99
,,701-0437449-4549050,75.99
2024-07-07,,111-9534584-5173865,45.99
,,114-3256458-5609012,32.33
,,114-6545807-5265025,173.19
,,114-3127257-0562625,173.19
,,702-4991967-0169002,16.99
,,112-1219872-0219468,69.99
2024-07-08,,113-8916374-8945012,30.0
,,702-9830597-2448226,49.99
,,111-2652473-3751425,35.99
,,112-2965592-4912214,10.0
,,702-0238680-3791430,56.49
,,113-4706682-4833054,42.52
,,112-7804436-1193846,15.31
,,305-3467299-4309964,40.0
,,111-8915266-5224267,31.79
,,113-0955035-6649809,75.5
2024-07-09,,114-7250713-0156239,42.39
,,113-3296053-0089852,25.66
,,111-1731248-9404257,25.03
,,112-9993122-5361803,28.37
,,111-4880377-5575435,31.02
,,112-2232057-6669822,109.49
,,111-9585713-1625812,39.8
2024-07-10,,111-3644061-2739469,20.0
,,702-5896119-9738668,45.19
,,113-9666866-8241842,30.0
,,114-1863361-5876249,19.47
,,112-9303564-9128249,146.57
,,111-7369821-8445823,43.18
,,113-3732654-9382638,20.0
,,113-9813148-6990659,21.99
,,701-0951862-9212246,200.0
,,112-1116748-2215400,73.29
,,111-1988186-8791411,15.0
,,112-0724666-2397832,10.0
,,112-9183531-4319444,30.0
,,113-9237359-0350626,29.99
,,111-0312017-5557831,30.0
,,113-6513294-2557814,46.79
,,113-2281843-9630628,39.98
,,112-1519414-3300228,32.65
2024-07-11,,112-5674941-8461813,30.0
,,113-8283487-4369866,40.74
,,111-6918975-9774632,65.23
,,111-2700400-7461012,34.45
,,112-2237631-5634611,10.0
,,114-1970344-0938603,10.0
,,702-5810142-1176216,36.15
,,111-1229466-3293067,69.99
,,114-3908935-5704214,27.71
,,112-2660338-5735412,21.99
,,114-2006423-2797008,42.89
,,112-4216215-8133850,34.0
,,111-6643527-6959424,21.54
2024-07-12,,114-8569951-5639412,25.0
,,112-4048898-1568262,35.0
,,114-3252358-5780232,39.83
,,111-6432313-9628230,185.17
,,113-3512271-2118617,9.95
,,701-4986324-5981865,64.39
,,114-6486169-7938611,113.39
,,112-5498117-5368212,32.39
,,114-1164049-9622660,64.63
2024-07-13,,112-4142855-1736250,29.99
,,114-5326013-3101826,46.96
,,113-6397624-3997849,17.78
,,701-2628031-8058603,55.99
,,111-8298470-3941812,21.99
,,112-4265687-3453840,32.24
,,113-3209978-4841816,29.99
,,114-7404095-5033864,48.86
2024-07-14,,111-3104252-6985816,39.39
,,112-5826671-2292235,28.0
,,112-1859225-4016208,31.58
,,111-8571323-3236250,42.79
,,112-8435356-6517025,30.0
,,112-1291330-9162669,31.89
,,112-4620486-9564264,19.45
,,114-0556960-0163425,10.0
,,701-2837975-0536215,60.0
,,112-2885439-1676223,45.84
,,114-9711018-5861854,20.56
,,112-5629752-6021034,35.0
,,112-2684839-0625051,126.59
,,028-1902316-7681956,30.0
2024-07-15,,112-2059923-5621060,61.35
,,113-5555809-2308258,98.2
,,114-8605734-4109822,32.39
,,114-2973915-5830634,40.0
,,111-1289229-1769824,36.72
2024-07-16,,111-0717016-6362609,30.0
,,112-5800131-8737034,10.0
,,113-0718963-6083423,29.99
,,112-0565185-9097813,9.99
,,112-2201748-8516238,69.99
,,111-3550647-5446621,33.88
,,111-9473089-4545052,42.64
,,113-2937561-2900225,131.93
2024-07-17,,114-1079824-7446614,119.2
,,113-1276064-0239430,32.4
,,112-6339019-6196221,32.46
,,113-8473783-4146658,21.29
,,114-8869712-2456205,41.72
,,113-0023449-2816247,30.0
,,114-4886732-7069850,153.67
,,112-4131748-0013850,42.39
,,112-0824177-8837060,25.84
,,112-7832226-5865827,15.0
,,112-8067790-5348224,17.99
,,114-4667071-3735455,108.24
,,114-0206256-8431455,30.0
,,114-0818402-1326660,11.0
,,114-2933214-4703436,15.0
,,304-1697402-2477905,16.0
2024-07-18,,114-7954485-5409804,23.1
,,113-2212995-9411467,15.0
,,701-7033892-8903447,85.87
,,113-4747756-3159433,63.99
,,114-8483164-2912219,25.0
,,114-8085519-9314613,67.56
,,111-4710789-7428252,95.39
,,111-4926029-8789867,148.38
,,701-3019239-6064230,49.99
,,111-4682138-0230627,50.0
,,113-1097862-3325868,43.44
,,701-2221146-3164232,120.0
2024-07-19,,112-5759067-416982,58.01
,,114-0819219-8304243,43.28
,,701-8160871-5167449,104.99
,,112-5939928-4166649,26.07
,,111-5879074-8227465,107.79
,,113-9094647-0301848,35.99
,,113-8555064-4657035,45.99
2024-07-20,,114-7019580-7849837,73.7
,,112-8688794-6597029,20.79
,,114-9700549-3646623,43.0
,,113-3511445-0891406,63.59
,,112-9982746-1544237,39.44
,,111-8075812-7545811,32.84
,,114-8291700-5919402,32.24
,,701-3905541-1508239,15.0
,,112-2992856-7844253,26.8
,,112-5762467-9921821,37.09
,,113-2807879-5414637,10.0
,,114-5280178-9158660,87.99
,,114-4704002-0769818,39.99
,,114-7199986-4739428,40.0
,,113-7575458-3955416,78.18
,,113-4697586-8468232,52.99
2024-07-21,,304-8614105-5141933,49.0
,,701-1759689-5930608,24.13
,,113-4346904-8004262,10.0
,,112-4971542-3215468,69.0
,,112-8144791-5089053,20.81
,,113-6377452-0283461,12.99
,,113-0114463-3221819,28.79
,,113-8717967-5221048,106.99
,,111-9644631-3349034,10.0
,,113-6791423-2929031,21.99
2024-07-22,,114-0130685-8395440,151.19
,,113-4094256-1921013,32.78
,,111-6356547-2287403,69.99
,,112-7659141-2965803,73.82
,,113-7918500-3577065,79.99
,,111-6757791-7146635,98.99
,,114-5366305-5146632,21.4
,,114-1037631-6617056,40.33
,,111-1064286-9529844,15.0
,,113-4751977-3496257,19.34
,,112-4883797-7093855,31.54
,,114-8391897-7362663,3.0
,,114-5255488-4810606,15.0
2024-07-23,,112-4323502-8432253,6.35
,,112-0229120-7022647,21.55
,,114-8613125-0278640,90.09
2024-07-24,,113-1788303-2136259,20.0
,,305-5708345-9307508,15.0
,,112-4593835-9337067,26.89
,,112-1869298-4629850,57.97
,,114-9234842-9021024,26.81
,,112-3561020-9473008,79.99
,,114-2230614-1216228,92.0
,,112-0040430-4652243,45.99
,,114-1931837-7617811,40.0
,,111-1391712-2440203,26.12
,,113-6172041-8793844,41.86
,,113-4214124-1309059,15.0
,,112-4625861-4925834,15.0
2024-07-25,,111-4462806-1481014,19.66
,,111-8872325-1172221,133.55
,,114-2016876-8481802,40.0
,,111-4372747-2785854,92.99
,,113-9726173-5993867,90.03
,,111-0238586-2317824,29.99
,,114-7731818-5033801,59.91
,,701-4890887-1884247,24.13
,,114-4775132-1946603,45.99
,,111-2002243-2091409,107.74
,,114-9703649-5653061,84.99
,,111-2416948-0057854,63.74
,,112-4990465-9919420,100.69
,,112-4768439-4642649,25.67
2024-07-26,,701-2534540-0693015,49.99
,,112-5569642-2850647,17.11
,,701-1498460-8521822,56.49
,,113-7612614-7641003,90.0
,,702-9967920-2608224,101.69
,,702-0794992-1812205,55.49
,,112-2009669-1329867,20.0
,,111-1393663-3273863,15.0
,,114-1582296-4338658,10.0
,,112-3307699-0002614,86.87
,,112-6703711-0357003,76.0
,,111-3618278-4912251,92.29
2024-07-27,,112-6238982-7837028,15.0
,,113-3775927-2494642,32.76
,,111-0186603-3890612,31.94
,,113-6068469-7605806,77.21
,,112-0992385-6689829,43.94
,,114-3197532-2351444,53.16
,,113-5631399-2633863,54.18
,,113-3043318-8449012,40.0
,,112-1245554-3605052,16.47
2024-07-28,,112-8051735-3467442,79.99
,,702-2982796-3682645,56.49
,,111-7311580-1175452,20.0
,,701-0185838-8283409,100.0
,,112-6984216-1582605,60.0
,,112-7104558-5148209,5.79
,,111-3161814-2222607,29.49
,,111-7014398-3350646,30.81
,,111-6973333-9345801,72.68
,,111-4007737-3213845,30.0
,,112-1856070-0753065,45.99
2024-07-29,,113-7732866-8697804,38.24
,,113-8380483-3227426,33.31
,,112-3989418-3435455,116.59
,,113-1237182-3876243,19.82
,,112-2255044-5153037,10.0
2024-07-30,,113-7467935-7346609,20.0
,,112-1060613-3936235,25.0
,,112-3221747-3594615,15.0
,,112-9460673-8040225,67.24
,,113-7767541-1859456,82.42
,,114-0786216-0099426,15.88
,,112-4685341-5508245,93.08
,,114-6267162-4183464,121.54
,,113-0634468-8895403,13.24
,,114-5735350-5386664,17.99
,,112-1632202-1008222,517.79
,,111-4406231-3569835,155.44
,,113-4906231-5210653,14.39
2024-07-31,,111-6853251-7345812,216.49
,,113-9566766-9073000,25.92
,,112-4270971-5116254,45.24
,,111-4328892-4486630,33.93
,,111-3711128-7713833,43.6
,,702-6497775-0888219,16.0
,,702-6982309-1847416,25.0
,,111-5188866-4490652,14.62
,,114-8020451-9929067,50.0
,,114-5650507-1610633,19.47
,,114-2838501-1974639,20.32
,,113-8485516-7120220,104.89
,,702-8760447-9417816,62.71
,,113-5729099-9170628,8.0
2024-08-01,,114-0052171-5945024,45.99
,,112-1032996-4392228,20.27
,,113-5211619-0343408,35.0
,,113-2298987-2683454,31.79
,,114-1817343-5370649,43.49
,,112-0483887-8304266,15.0
,,112-4553771-4013067,21.34
,,112-2348540-8578664,129.58
,,111-8498703-2049819,15.0
,,114-8860596-9236245,15.99
,,112-5698945-5011417,78.18
,,112-4201578-3425821,75.85
,,113-2730300-9198617,79.99
,,112-4071242-1699420,20.0
,,113-8097725-6778602,82.4
2024-08-02,,114-8371053-0895433,79.99
,,114-1885483-5126634,60.0
,,114-3918308-6508256,20.68
,,113-6646978-0571449,20.0
,,113-3812366-7868257,10.0
,,114-4047518-3675401,7.57
,,112-8048885-9704216,34.23
,,113-3438099-4441837,32.16
,,112-6891947-9444201,19.5
,,112-7665888-5953831,75.78
2024-08-03,,112-9170078-0713863,513.59
,,114-1572090-6648258,64.19
,,111-5203553-1396265,8.0
,,111-4342180-5206624,18.13
,,113-0010724-8440276,31.79
,,112-8777771-1548218,85.99
,,111-5539772-3500248,120.0
,,111-0497827-8098654,20.0
,,112-4012464-1113053,14.16
,,112-2833796-6207406,116.59
,,112-8523925-9753834,90.29
,,114-5972871-9640210,100.0
,,114-9025923-3954600,162.03
,,114-8102865-6984213,60.33
,,111-5385109-6171401,96.29
,,114-9365138-4589017,38.24
2024-08-04,,111-8773467-7597051,19.51
,,111-3035512-0735409,80.0
,,112-7971097-1888224,16.95
,,114-7019238-5761047,10.0
,,112-3766154-5149008,26.99
,,113-9924541-1432229,20.0
,,114-6795223-288821,43.19
,,112-4961378-7404255,50.0
,,114-6603297-6302669,20.0
,,701-0886555-3625841,21.46
2024-08-05,,112-9240436-5465069,42.39
,,112-5127064-4780212,54.88
,,112-0092162-2085042,104.17
,,114-6131385-4922602,25.67
,,111-5094631-9259428,10.65
,,113-8304576-3865061,54.11
2024-08-06,,702-1027859-5457043,27.58
,,112-0927959-4551454,28.88
,,112-2017882-5273814,10.0
,,111-2330253-3096223,34.95
,,113-7343289-0286614,50.57
,,702-1318695-3281063,65.98
,,112-3057597-6057866,64.02
,,112-3039016-6682603,30.0
,,112-2154009-2083410,45.99
,,701-0852980-0309841,5.0
,,112-2960164-6566629,40.0
,,111-9666117-1115401,10.0
,,111-6080974-3045065,7.41
,,114-5537857-0205010,32.73
,,111-0188611-0022666,21.59
2024-08-07,,111-1331860-9054620,42.1
,,114-0306449-7305864,115.99
,,113-0219090-7086621,30.0
,,111-9659209-0319415,70.0
,,114-2048725-5772237,120.22
,,111-5334950-6432248,6.97
,,111-7201905-1525055,32.31
,,114-2137476-0401001,21.66
,,702-0020910-7157874,90.39
,,113-6623038-2107404,38.98
,,112-2966187-5413845,54.0
2024-08-08,,701-4125302-8137845,42.99
,,114-4817899-5100252,45.99
,,111-5749401-9802661,57.9
,,112-4357572-9031448,18.46
,,114-8102339-6963420,30.83
,,114-3127522-6683442,69.99
,,113-2990685-2301832,107.96
,,112-7559149-3669827,40.0
,,112-7152633-8449049,46.53
,,114-8880935-3632249,39.18
,,702-7577981-6569051,50.0
,,114-0489564-1741030,9.95
,,112-3641315-6628217,104.99
,,111-7990715-9391405,31.98
,,112-8344122-0493812,39.99
,,112-3200270-7242633,31.64
2024-08-09,,112-0376508-9429825,71.99
,,111-2628736-1911440,23.53
,,701-0661716-1227406,10.0
,,114-9034260-0414606,77.73
,,112-2940960-7285801,42.79
,,701-6943903-4685023,96.04
,,702-8908671-3057862,128.78
,,114-8432739-2833066,28.95
,,114-5745036-9582612,37.88
,,702-3573744-3879428,89.99
,,702-7424032-8533855,49.99
,,702-5991010-5493010,68.97
,,114-3076706-2306626,20.0
,,112-1488742-3588245,41.73
,,112-2430277-4142626,31.79
2024-08-10,,113-4447471-2319434,19.57
,,113-6641568-5179431,40.5
,,112-8779605-9672242,14.99
,,111-3090943-1390657,59.25
,,111-9055168-9285013,43.28
,,702-3732044-3005013,15.0
,,113-1629185-3674668,69.99
,,112-8101317-8379442,20.0
,,113-9398023-9793050,8.99
,,111-1872832-4834616,20.0
,,113-5234291-4075402,20.13
,,113-6596365-3995413,42.68
,,112-7884624-8389053,24.79
,,111-0574406-2965816,39.99
,,702-8942727-8749829,39.37
,,113-0946783-1986654,64.85
,,305-2820696-7300362,34.99
,,701-4544926-6551451,189.99
2024-08-11,,114-5537229-3880205,108.24
,,112-0924731-8134613,38.19
,,113-4734532-7378668,20.32
,,112-2947034-6837832,27.4
,,111-9572111-0885039,20.0
,,113-0965245-3255422,183.16
,,114-5939055-5309059,29.22
,,114-9858870-2796203,32.46
,,111-2806209-3615461,34.07
,,111-8297162-7075410,31.79
,,112-4244694-2413030,35.79
2024-08-12,,113-7156002-5601800,92.63
,,112-2578294-6739418,42.29
,,114-0412295-8044230,8.0
,,112-8726083-0193835,9.52
,,114-3254410-4296247,59.99
,,113-5483387-2339418,69.99
,,112-4267819-7262647,423.99
,,113-2317693-4355467,8.0
,,701-6898356-8485034,50.0
,,112-3599379-9606649,50.0
,,111-2942053-8650621,15.0
,,114-1191330-5304203,60.61
,,112-7301054-9814623,29.99
2024-08-13,,113-4159748-2121048,25.43
,,113-6499805-9630668,31.98
,,114-5499051-9886630,203.29
,,112-4530359-9647433,54.61
,,112-0968617-6986653,25.0
,,702-6899867-9825021,47.45
,,114-6783728-6482625,32.16
,,112-5904112-7421840,29.66
,,113-9507791-7312227,32.55
,,114-0208115-8932269,45.99
,,113-9929480-3784235,25.86
,,112-2588557-5325031,48.53
2024-08-14,,111-8169664-2170649,32.32
,,112-3230053-3259427,19.15
,,114-7134493-5559468,69.99
,,112-2049272-9987463,25.0
,,113-6391895-1489030,29.99
,,113-1410508-4151412,43.09
,,114-3657653-6395426,96.29
,,701-0085489-3373038,9.59
,,113-3797521-3009847,21.19
2024-08-15,,702-4526195-7741036,52.49
,,111-0504505-3293869,29.99
,,112-5750548-0553051,76.31
,,111-3086217-4246660,6.39
,,112-4142626-0808244,32.46
,,113-9389378-3676201,45.99
,,113-2154326-7820248,49.65
,,111-7678929-4781046,10.0
,,113-5841355-868585,45.99
,,112-9517305-8096263,19.07
,,111-9975785-8137820,86.59
,,701-9145943-8021804,52.49
,,305-6440532-144351,11.12
,,114-3049743-1367404,79.49
2024-08-16,,701-4950877-3440206,50.84
,,113-9474689-3189821,42.39
,,114-5278883-7192243,39.58
,,113-5156442-3117012,15.0
,,114-8773156-9251416,15.0
,,114-5113759-2428210,43.38
,,114-7457903-3414613,20.0
